credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
1,0.1739,716.95,11.75194237,11.39,662,4740.0,10.271008465728148,48.3,0,2,0,0,0,0,1,0,0,0,0
1,0.1218,333.0,9.798127037,10.07,707,4560.041667,8.87626525995469,73.1,1,1,0,1,0,0,0,0,1,0,0
1,0.1635,883.23,10.7864283,10.52,717,4262.041667,9.485013189834323,64.9,0,1,0,1,0,0,0,0,0,0,1
1,0.1774,504.3,11.46163217,22.19,662,4421.0,9.894900791598806,53.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1218,133.2,10.62132735,16.65,697,1920.041667,7.408530566894626,22.6,3,0,0,1,0,0,1,0,0,0,0
1,0.1496,304.88,10.75244803,16.35,667,2820.041667,9.55393007636626,77.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1607,211.17,10.80972795,15.39,702,6600.0,8.505525386548555,98.8,1,0,1,0,0,0,1,0,0,0,0
1,0.1426,377.37,12.63460303,10.21,692,7050.041667,11.015180580742769,97.3,0,0,0,0,1,0,0,0,0,0,0
1,0.1183,795.22,11.22524339,3.33,807,4440.0,8.774931387494947,1.1,1,0,0,0,1,0,0,0,0,0,0
1,0.0894,301.83,10.23995979,15.81,757,2310.041667,5.683579767338681,2.3,2,0,0,0,0,0,1,0,0,0,0
1,0.1114,114.82,10.71441777,15.49,782,4260.041667,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0
1,0.0894,177.93,10.53209621,21.54,747,1950.041667,6.990256500493881,14.5,4,0,0,0,0,0,1,0,0,0,0
1,0.1114,262.43,10.97944515,0.31,727,4080.0,5.971261839790462,7.2,1,0,0,0,1,0,0,0,0,0,0
1,0.1531,870.39,11.98292909,16.36,697,3120.041667,10.365868452461307,45.2,1,0,0,0,0,0,1,0,0,0,0
1,0.074,186.36,11.28978191,13.66,772,4441.0,7.936302693201959,7.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1913,550.81,11.73606902,9.96,687,4561.041667,9.451795243061646,95.0,1,0,0,0,0,0,0,0,0,0,1
1,0.1218,116.55,10.15767851,3.44,707,3540.041667,7.504391559161238,62.6,0,0,0,1,1,0,0,0,0,0,0
1,0.16,527.36,11.21182037,12.65,707,3064.041667,7.471363088187097,31.4,1,0,0,0,0,0,0,0,0,0,1
1,0.1273,342.38,10.91508846,9.6,697,2370.041667,9.76898425919765,39.6,3,0,0,0,1,0,0,0,0,0,0
1,0.0774,312.19,11.28978191,1.14,812,8190.041667,8.154212694914229,7.3,0,0,0,0,1,0,0,0,0,0,0
1,0.074,217.42,10.18111929,9.18,787,9000.041667,8.718663567048953,16.4,2,0,0,0,1,0,0,0,0,0,0
1,0.0774,312.19,10.49127422,22.37,782,5490.0,8.023879992734878,5.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1148,263.75,11.02679245,19.69,717,3276.0,9.901886271169154,52.0,0,0,0,0,0,0,0,1,0,0,0
1,0.0859,252.89,10.93310697,1.82,752,3510.041667,8.089175678837561,5.5,2,0,0,0,0,0,0,0,0,1,0
1,0.1148,576.95,13.36295384,1.55,742,2970.0,9.11964950669168,36.5,3,1,0,0,0,0,1,0,0,0,0
1,0.1357,271.75,10.65725935,24.99,697,1800.0,8.761393485256058,74.2,1,0,0,0,0,0,1,0,0,0,0
1,0.16,140.63,10.18746276,12.74,707,1890.041667,8.36730010184162,51.8,1,0,0,0,0,0,0,0,0,0,1
1,0.1183,828.35,11.06663836,22.22,767,7680.0,9.773264965486154,26.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,57.99,10.59663473,22.44,707,6270.0,8.956479847999912,93.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1114,262.43,11.00209984,13.52,732,2850.0,8.259199362666282,13.5,3,0,0,0,1,0,0,0,0,0,0
1,0.1322,304.21,10.73639668,15.57,682,2970.0,9.72082593792907,73.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1218,832.5,11.51292546,18.3,747,7350.0,4.23410650459726,0.6,0,0,0,0,0,1,0,0,0,0,0
1,0.074,31.06,10.71441777,3.31,772,3600.0,6.238324625039508,3.1,2,0,0,0,0,0,0,0,0,1,0
1,0.1218,807.53,11.77528973,14.77,742,7500.041667,10.238100919672341,25.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1565,223.92,10.75790288,8.94,662,2580.0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0
1,0.1287,840.83,11.28978191,18.81,722,12482.0,10.37007911730487,78.7,1,0,0,0,0,0,1,0,0,0,0
1,0.0859,189.67,11.60823564,6.43,742,6360.041667,8.54188580400661,16.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1218,499.5,11.40756495,17.85,722,6961.0,9.119320973589014,63.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,317.72,11.2710195,0.61,782,3390.041667,6.858565034791365,3.9,1,0,0,0,1,0,0,0,0,0,0
1,0.1426,34.31,11.51292546,3.55,742,5940.041667,9.8220605538404,7.2,2,0,0,0,0,0,0,0,0,1,0
1,0.1531,208.9,10.30895266,8.76,667,1440.0,8.61830469278465,79.0,3,0,0,0,0,1,0,0,0,0,0
1,0.1739,860.34,11.75194237,15.0,672,9720.041667,8.81877816903701,27.8,0,3,0,0,0,0,1,0,0,0,0
1,0.1253,334.67,10.46310334,21.29,702,3660.0,9.632269206115012,57.9,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,190.63,10.59663473,19.26,727,4230.041667,8.580167990577626,66.5,0,0,0,0,0,0,0,1,0,0,0
1,0.0894,317.72,11.40756495,12.83,742,12570.04167,10.68317933449626,16.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1183,99.41,9.574983486,4.17,737,2250.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0
1,0.1025,194.31,10.93024574,16.33,712,3750.0,9.584796293210003,16.5,3,0,0,0,0,0,1,0,0,0,0
1,0.0894,266.89,10.62132735,13.9,737,5730.041667,9.195429759240428,43.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1322,676.02,11.57119437,9.32,707,5010.041667,9.730442832522382,80.5,1,0,0,0,0,1,0,0,0,0,0
1,0.1426,514.59,11.77528973,24.95,702,8310.0,11.218151638704692,81.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,331.34,11.12726298,16.94,717,2130.0,9.552439604462528,82.8,3,0,0,0,0,0,1,0,0,0,0
1,0.1218,352.98,11.45105006,8.49,737,5040.0,9.109967397829395,24.1,1,1,0,0,1,0,0,0,0,0,0
1,0.1183,82.84,10.08580911,7.2,692,3570.0,8.408493774492896,65.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1136,246.84,10.49127422,18.87,697,4590.041667,9.56282655529346,53.7,1,0,0,0,1,0,0,0,0,0,0
1,0.1148,428.59,10.71441777,6.0,732,3300.0,9.356602878954435,14.9,1,1,0,1,0,0,1,0,0,0,0
1,0.1253,669.33,11.36986308,20.13,717,6210.0,10.845933241887135,63.6,0,0,0,0,0,1,0,0,0,0,0
1,0.1392,682.74,11.58988651,4.62,742,4440.0,8.431417414394833,91.8,0,0,0,0,0,1,0,0,0,0,0
1,0.1062,150.59,11.15625052,19.94,707,12150.0,10.442900633154032,68.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1183,281.64,11.33857208,13.63,727,5550.041667,10.706475198775605,90.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1565,258.9,11.1844214,9.32,662,5040.0,8.517593111437565,84.8,0,1,1,0,0,0,1,0,0,0,0
1,0.1025,323.85,11.44035477,2.71,717,6138.041667,9.170871628065816,41.1,3,0,0,0,0,0,1,0,0,0,0
1,0.1114,196.83,11.08214255,0.52,782,3420.041667,6.810142450115136,11.6,0,0,0,0,0,0,0,0,0,1,0
1,0.1183,265.08,10.89673933,21.98,712,2190.0,9.100525505968976,65.9,2,0,0,0,0,0,1,0,0,0,0
1,0.1183,115.97,11.40756495,4.33,717,3510.041667,9.392661928770137,94.5,0,0,0,1,1,0,0,0,0,0,0
1,0.167,170.41,11.03488966,23.86,677,4590.041667,8.014666370464942,24.4,3,0,0,0,0,0,0,0,0,0,1
1,0.0774,202.93,9.798127037,18.0,787,4110.041667,7.943427767876373,13.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1114,147.62,9.392661929,17.0,772,14640.0,8.580543506917,40.0,1,0,0,0,1,0,0,0,0,0,0
1,0.1025,777.24,11.06663836,7.59,782,6300.041667,9.60797490096916,28.2,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,316.11,10.89673933,9.98,752,6930.0,9.958543758284206,32.2,0,0,0,0,0,1,0,0,0,0,0
1,0.0894,460.69,10.83958091,10.96,777,6399.041667,7.2875606403097235,3.1,0,0,0,0,0,0,1,0,0,0,0
1,0.0859,189.67,11.68687877,8.21,742,6120.0,10.20791611646652,41.6,1,0,0,0,0,1,0,0,0,0,0
1,0.0774,140.49,10.59663473,16.02,747,3815.041667,7.365812837209472,29.3,1,0,0,0,0,0,0,0,0,1,0
1,0.16,316.42,11.3736634,10.86,687,5550.041667,9.594241302168507,86.3,3,0,0,0,0,1,0,0,0,0,0
1,0.1739,358.48,10.87804719,22.35,672,14580.0,9.857443614034722,99.0,1,0,1,0,0,0,1,0,0,0,0
1,0.1461,689.51,11.03488966,9.41,682,4050.0,9.95118187839879,39.1,0,1,0,1,0,0,1,0,0,0,0
1,0.1843,872.88,13.30468493,7.09,662,6120.0,10.972035744656358,39.0,1,0,0,1,0,0,0,0,0,1,0
1,0.1357,509.53,11.95761129,8.88,687,3359.041667,11.437727668404326,49.2,1,0,0,0,0,0,0,0,1,0,0
1,0.0859,126.45,11.71993963,7.67,742,5850.0,10.382296054868503,66.6,2,0,0,0,1,0,0,0,0,0,0
1,0.1183,165.67,9.903487553,17.64,722,5490.0,6.665683717782408,41.3,0,0,0,0,1,0,0,0,0,0,0
1,0.167,170.41,11.2009507,19.98,692,3723.041667,9.676273226851437,99.0,3,0,0,1,1,0,0,0,0,0,0
1,0.1218,807.53,11.12726298,18.67,737,5550.041667,11.05781832996058,65.2,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,156.1,11.11988288,0.6,752,3090.041667,7.130098510125578,9.3,0,0,0,0,1,0,0,0,0,0,0
1,0.1426,274.45,10.87804719,22.46,672,4110.041667,8.168486417126681,84.0,3,0,0,0,1,0,0,0,0,0,0
1,0.1148,553.87,11.41861479,10.77,747,7290.0,9.770127573790836,65.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,49.71,9.392661929,1.5,732,1680.041667,5.5093883366279774,24.6,0,0,0,0,1,0,0,0,0,0,0
1,0.1253,334.67,12.16002871,12.2,712,8340.0,6.09807428216624,2.5,0,0,0,0,0,0,0,1,0,0,0
1,0.1114,492.06,11.46163217,24.87,747,9788.0,10.83295114012053,14.8,0,1,0,0,0,0,0,0,1,0,0
1,0.1565,349.87,10.71441777,5.41,752,4410.0,8.647519453091812,59.9,0,0,0,1,0,0,0,0,0,0,1
1,0.1114,426.45,11.15434871,10.43,742,5226.041667,9.451323841418724,50.9,1,0,0,0,0,1,0,0,0,0,0
1,0.1148,692.34,11.22524339,15.63,747,7680.0,10.080000605922026,55.5,1,0,0,0,0,0,1,0,0,0,0
1,0.1218,99.9,9.980448594,1.67,727,3090.041667,3.6375861597263857,1.1,0,0,0,0,0,0,0,0,0,1,0
1,0.1148,263.75,10.73639668,15.1,737,2400.041667,9.504203303503045,43.6,0,0,0,0,1,0,0,0,0,0,0
1,0.1287,373.33,11.04292184,19.99,692,3450.041667,9.159678457173955,59.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1287,504.5,10.54534144,21.98,702,1920.041667,9.64426335290083,64.0,2,0,0,0,0,0,1,0,0,0,0
1,0.1253,702.8,10.46310334,6.65,727,1650.041667,8.880724576151456,27.0,0,0,0,0,1,0,0,0,0,0,0
1,0.1183,297.38,10.08580911,20.65,732,2069.041667,7.893198869544609,33.5,1,0,0,0,0,0,0,0,0,1,0
1,0.1496,840.15,11.02755639,20.16,702,3690.0,9.95759687818316,75.7,3,0,0,0,0,0,1,0,0,0,0
1,0.1148,758.28,11.60823564,11.04,772,4920.041667,11.005178430813835,46.7,0,0,0,0,1,0,0,0,0,0,0
1,0.0859,94.84,11.64780595,0.16,752,1956.041667,6.2766434893416445,35.4,0,0,0,0,1,0,0,0,0,0,0
1,0.1114,131.22,10.96819829,5.86,717,4230.041667,6.714170529909472,5.1,0,0,0,0,0,0,0,0,1,0,0
1,0.1253,267.74,11.28426673,7.81,692,3780.041667,9.282754052485227,47.1,0,0,0,0,0,1,0,0,0,0,0
1,0.1392,170.69,10.42228135,15.68,687,1500.0,8.146419323098003,32.2,1,0,0,0,1,0,0,0,0,0,0
1,0.1357,390.64,10.49127422,12.1,682,3540.041667,9.531191227694439,22.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1253,66.94,9.92329018,24.35,717,3390.041667,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0
1,0.1496,692.93,11.28978191,20.76,677,3240.0,10.031792812689051,87.4,2,0,0,0,0,1,0,0,0,0,0
1,0.1114,492.06,11.04292184,9.35,767,5370.041667,9.885323581908457,39.1,2,0,0,1,0,0,0,0,0,1,0
1,0.16,98.45,10.6454249,22.31,697,3006.041667,9.605822482030945,99.0,0,0,0,0,1,0,0,0,0,0,0
1,0.0859,269.48,10.89673933,10.56,782,4110.041667,8.06117135969092,15.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1565,874.66,11.1124479,13.65,687,6510.0,9.33485624667375,43.9,1,0,0,0,0,0,0,0,1,0,0
1,0.1183,215.38,10.37972173,22.25,722,4020.0,7.380879035564116,72.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1392,573.5,11.09522582,17.49,687,4620.041667,9.860527858095992,64.7,1,1,0,0,0,0,0,0,1,0,0
1,0.1148,296.72,10.1266311,16.7,722,3390.041667,7.351158226430694,51.9,0,0,0,0,0,0,1,0,0,0,0
1,0.1218,719.28,12.36307639,12.88,732,7530.041667,10.984868904275876,71.7,0,0,0,0,0,1,0,0,0,0,0
1,0.0859,379.33,11.3736634,18.8,772,4627.041667,9.784591397592273,23.5,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,190.63,10.26813067,15.08,722,2220.0,8.108623268354595,21.3,0,0,0,0,1,0,0,0,0,0,0
1,0.1461,206.86,10.71441777,16.67,662,2310.041667,8.904901577935142,79.8,2,0,0,0,0,0,1,0,0,0,0
1,0.1392,409.65,11.96400108,18.75,702,7110.041667,11.846801477172667,95.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1426,514.59,11.00429742,8.94,682,2400.041667,9.610323816515109,64.3,0,0,0,0,0,0,1,0,0,0,0
1,0.1461,137.91,9.574983486,4.92,682,1350.041667,7.460490305825338,48.2,1,0,0,0,0,0,1,0,0,0,0
1,0.1426,686.12,11.1124479,11.23,687,2220.0,9.944341546544393,84.7,2,0,0,0,0,0,1,0,0,0,0
1,0.0859,221.28,10.6454249,13.86,757,5730.041667,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1635,529.94,11.8493977,11.25,702,5512.0,9.963170554697301,64.7,2,0,0,0,0,0,0,0,0,0,1
1,0.1461,96.54,9.501516334,3.14,672,15990.0,6.565264970035361,22.9,0,0,0,0,1,0,0,0,0,0,0
1,0.1287,168.17,11.58988651,16.04,682,5430.0,7.2485040723706105,23.4,1,0,0,0,0,0,0,0,1,0,0
1,0.1426,111.5,9.92329018,22.41,667,3450.041667,8.985570498917388,81.5,1,0,1,1,0,0,1,0,0,0,0
1,0.1809,904.88,11.57119437,16.37,672,5106.0,10.034208750259138,76.7,2,0,0,0,0,0,1,0,0,0,0
1,0.1287,403.6,10.59663473,19.32,697,2640.041667,9.268892258925797,60.6,2,0,0,1,0,0,1,0,0,0,0
1,0.0774,199.8,9.655026193,12.69,757,5850.0,8.940367233305174,28.8,0,1,0,0,0,0,1,0,0,0,0
1,0.1114,485.5,10.30895266,15.52,737,4020.0,9.042986242304014,28.6,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,254.18,10.51867319,21.41,742,14923.0,8.094683648698815,11.3,1,0,0,0,0,0,0,0,0,1,0
1,0.1114,295.24,10.08580911,12.1,737,2370.041667,9.11690842718363,63.2,1,0,0,0,0,0,1,0,0,0,0
1,0.1531,870.39,11.69524702,8.39,692,3480.041667,9.610993923087126,39.1,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,662.68,12.3883942,2.73,737,4800.0,7.13966033596492,7.2,0,0,1,1,1,0,0,0,0,0,0
1,0.1183,53.02,11.05879518,12.26,712,3900.041667,8.07775756373692,74.9,2,0,0,0,0,0,1,0,0,0,0
1,0.0894,254.18,11.00209984,3.62,747,3060.041667,8.937349848267392,34.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1148,593.44,11.42954386,7.84,752,14761.04167,7.833203948641057,34.5,4,1,0,0,0,0,0,0,1,0,0
1,0.1183,828.35,12.3883942,14.77,757,3750.041667,10.85263262128123,26.7,3,0,0,0,0,0,0,0,1,0,0
1,0.1426,343.06,11.08214255,3.42,677,3530.041667,9.224440496354964,47.4,0,1,1,0,0,0,1,0,0,0,0
1,0.1287,336.34,11.35040654,15.8,697,5010.041667,8.887652690325586,44.7,2,0,0,0,1,0,0,0,0,0,0
1,0.1719,107.24,9.862665558,5.13,667,1161.0,7.273786317844895,32.0,0,1,0,0,0,0,1,0,0,0,0
1,0.0859,158.06,10.30895266,9.04,757,8160.041667,5.8971538676367405,2.0,0,0,0,1,0,0,1,0,0,0,0
1,0.0774,312.19,10.28629797,21.4,772,4410.0,7.884952945759814,5.2,0,0,0,0,0,0,0,0,0,1,0
1,0.1392,136.55,10.36121362,17.77,677,1590.041667,9.078978053779355,61.7,1,0,0,0,1,0,0,0,0,0,0
1,0.1774,720.42,11.14908203,23.17,662,7170.041667,10.101969490779476,64.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,331.34,10.858999,10.78,762,4717.0,9.42197798310419,52.6,1,0,0,0,0,0,1,0,0,0,0
1,0.1218,99.9,11.19821472,21.11,687,5310.041667,9.643550340392906,67.6,0,0,0,0,1,0,0,0,0,0,0
1,0.1114,164.02,11.28978191,11.07,722,4800.0,6.823286122355687,35.3,1,0,0,0,1,0,0,0,0,0,0
1,0.1531,417.79,11.00209984,14.3,732,2371.041667,9.855819258834627,89.9,0,0,0,0,0,0,0,0,0,0,1
1,0.0859,158.06,10.81977828,8.02,737,3780.041667,9.527848201325206,30.7,1,0,0,0,0,0,1,0,0,0,0
1,0.1719,185.89,11.14186178,0.57,687,6840.041667,8.187299270155147,83.6,1,0,1,0,0,0,0,0,0,0,1
1,0.0705,247.2,11.15625052,7.92,782,8760.0,8.563504094279487,8.7,2,0,0,0,1,0,0,0,0,0,0
1,0.1253,334.67,11.36093911,10.81,702,3750.041667,10.049879640751199,71.5,0,0,0,0,0,0,1,0,0,0,0
1,0.074,86.97,9.655026193,15.46,762,10443.04167,6.464588303689961,40.1,0,0,0,0,1,0,0,0,0,0,0
1,0.1531,870.39,12.32385568,1.35,702,6510.0,0.0,0.0,1,2,0,0,0,0,0,0,1,0,0
1,0.1183,662.68,11.56171563,13.87,757,5471.0,9.32188174670909,3.5,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,331.34,10.83958091,13.84,757,3060.041667,9.423514392252901,76.6,0,0,0,0,0,0,1,0,0,0,0
1,0.1426,274.45,11.21721122,12.21,702,4380.0,10.481195822829712,97.7,1,0,0,1,1,0,0,0,0,0,0
1,0.0774,218.54,11.56171563,7.43,747,6930.0,10.347660421747342,35.1,1,0,0,0,0,0,0,1,0,0,0
1,0.0705,231.75,11.21721122,4.26,772,6091.041667,10.156927498081687,2.2,2,0,0,0,1,0,0,0,0,0,0
1,0.16,351.58,11.36674295,21.01,662,8100.0,10.529399245077244,89.3,3,1,0,0,0,0,1,0,0,0,0
1,0.1253,368.13,10.6454249,18.89,702,3060.041667,8.826441041782578,25.7,1,0,0,0,0,0,1,0,0,0,0
1,0.1148,494.53,10.69194491,12.19,742,2490.0,8.65486599654131,29.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,397.61,10.42228135,22.57,712,5850.0,8.656085190282855,55.8,0,0,0,0,0,0,0,1,0,0,0
1,0.1496,372.44,10.54534144,22.45,672,3367.041667,9.625557771527026,77.3,1,1,0,0,0,0,1,0,0,0,0
1,0.1183,662.68,11.22524339,7.42,752,3480.041667,9.332646496360152,47.1,1,0,0,0,1,0,0,0,0,0,0
1,0.1253,284.47,10.6454249,21.97,707,3390.041667,9.017968479328726,85.9,2,0,0,0,0,1,0,0,0,0,0
1,0.1496,519.7,10.51867319,14.14,677,4067.0,8.880029117468442,55.7,1,0,0,1,1,0,0,0,0,0,0
1,0.1253,669.33,10.91508846,2.71,767,3870.041667,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0
1,0.074,217.42,10.96127785,21.96,787,11160.04167,8.786609455061125,10.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1322,109.86,9.798127037,23.53,707,1920.041667,9.411810747608898,86.1,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,114.38,10.1266311,16.56,727,2250.0,5.998936561946683,1.9,1,0,0,0,1,0,0,0,0,0,0
1,0.1461,413.71,10.59663473,16.44,687,3570.0,6.091309882077698,55.1,0,0,0,1,1,0,0,0,0,0,0
1,0.0894,317.72,11.38509209,15.35,732,7020.041667,9.877708099548641,56.5,1,0,0,0,0,1,0,0,0,0,0
1,0.0774,312.19,10.93310697,9.02,777,6514.0,8.678631537293768,7.1,1,0,0,0,0,0,0,0,0,1,0
1,0.0774,156.1,10.8036489,4.71,797,4200.041667,7.170119543449628,4.2,2,0,0,0,1,0,0,0,0,0,0
1,0.1322,845.02,10.91806585,0.0,807,3933.041667,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0
1,0.167,355.02,11.42954386,6.89,692,5403.0,10.05560760059696,30.7,1,0,0,0,0,0,0,0,0,0,1
1,0.1496,796.84,11.57166596,8.37,687,5702.041667,9.535607204755236,38.2,3,1,0,0,0,0,1,0,0,0,0
1,0.1357,543.5,11.44035477,14.37,692,8370.0,9.783013399068254,39.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0894,190.63,11.60823564,5.47,732,3211.0,9.392078425231722,64.3,0,0,0,0,0,1,0,0,0,0,0
1,0.1461,120.67,9.852867716,5.24,662,3360.041667,7.257707677160043,28.9,2,0,0,1,0,0,1,0,0,0,0
1,0.1392,153.62,11.08214255,0.78,762,3600.0,7.071573364211532,3.7,0,0,0,0,0,0,0,0,0,0,1
1,0.1565,848.42,11.28978191,23.08,712,7860.041667,10.748582989368131,95.2,1,0,0,0,0,0,1,0,0,0,0
1,0.1392,327.72,11.40756495,13.75,677,4291.041667,9.424644974623188,46.6,2,1,0,0,0,0,1,0,0,0,0
1,0.1218,399.6,11.5228758,12.93,707,9270.041667,9.458995712459116,73.4,0,0,0,0,0,0,1,0,0,0,0
1,0.1461,344.76,10.30895266,20.2,672,3450.041667,9.227492430793749,59.1,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,292.3,10.66895539,24.44,737,3045.041667,9.135077887475635,20.9,1,0,0,0,0,0,1,0,0,0,0
1,0.0859,379.33,11.1124479,7.54,782,8370.0,10.023800718046136,23.8,0,0,0,0,0,0,1,0,0,0,0
1,0.1531,174.08,11.35040654,9.06,662,5250.041667,9.161570207606754,75.0,0,0,0,0,0,0,1,0,0,0,0
1,0.0774,234.14,11.69524702,7.72,777,10681.04167,8.55564437779049,5.4,1,0,0,0,0,0,1,0,0,0,0
1,0.0894,476.58,11.08214255,6.0,787,4770.0,9.658034484302057,21.7,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,596.41,12.21106019,18.33,732,4470.041667,9.662434580678351,56.3,2,0,0,0,1,0,0,0,0,0,0
1,0.1461,206.86,10.96819829,12.95,667,11070.04167,9.078407700715356,47.9,3,0,0,1,0,0,1,0,0,0,0
1,0.1461,51.72,10.59663473,3.9,677,3420.041667,7.9287663216266955,92.5,2,0,0,0,1,0,0,0,0,0,0
1,0.1148,328.87,11.00209984,18.98,712,4085.0,10.186332947096382,64.9,1,0,0,1,1,0,0,0,0,0,0
1,0.167,71.01,12.85839783,1.77,692,1530.0,9.52937575208596,98.3,0,0,0,1,1,0,0,0,0,0,0
1,0.1496,623.61,12.69158046,11.1,692,6780.041667,11.562715129472744,95.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1357,509.53,11.1124479,17.89,692,8550.041667,9.54445268330577,60.7,0,0,0,0,1,0,0,0,0,0,0
1,0.1218,166.5,9.586925781,10.95,697,2250.0,8.230577217146454,51.4,0,0,0,0,1,0,0,0,0,0,0
1,0.16,421.89,10.23995979,12.13,717,1890.0,9.440975789048688,33.3,1,0,0,1,0,0,1,0,0,0,0
1,0.0894,413.03,10.71441777,13.17,757,3360.041667,8.6347984334905,20.0,0,0,0,0,0,0,1,0,0,0,0
1,0.1183,198.81,10.51867319,20.63,702,4500.041667,8.688116703257823,46.0,0,0,0,0,0,1,0,0,0,0,0
1,0.1843,909.25,10.89673933,10.04,672,3660.0,6.9726062513017535,20.5,0,0,0,1,0,0,1,0,0,0,0
1,0.0714,216.58,10.08580911,14.85,807,12791.0,5.594711379601839,0.7,0,0,0,0,0,0,0,0,0,1,0
1,0.1148,799.49,11.73606902,10.41,782,4380.0,9.156412029950626,21.0,1,0,0,0,0,0,1,0,0,0,0
1,0.1287,504.5,11.24504602,20.41,737,5130.0,10.964328743517239,95.8,1,0,0,0,0,0,1,0,0,0,0
1,0.1218,499.5,10.72326738,1.5,717,4950.041667,9.770927116951647,84.6,1,0,0,0,0,0,1,0,0,0,0
1,0.0639,76.51,10.42228135,3.39,782,6279.0,8.124446855715847,7.8,1,0,0,0,1,0,0,0,0,0,0
1,0.1461,224.09,11.73606902,5.49,682,1290.041667,8.689632748355741,80.3,0,0,0,0,0,0,0,0,0,1,0
1,0.0774,156.1,11.15625052,2.11,767,4140.041667,7.88758403166028,22.2,0,0,0,0,1,0,0,0,0,0,0
1,0.1287,302.7,11.49272276,8.49,697,4141.041667,9.064736398117391,80.0,0,0,0,1,0,0,1,0,0,0,0
1,0.0859,369.84,11.35040654,8.03,787,5250.041667,9.675205823365795,22.0,2,0,0,0,0,1,0,0,0,0,0
1,0.1531,174.08,11.00209984,22.57,662,2250.0,8.419359831067474,76.8,1,0,0,0,0,1,0,0,0,0,0
1,0.1357,461.98,10.42633028,15.26,687,3690.0,9.596146842421163,66.2,0,0,0,0,0,0,1,0,0,0,0
1,0.1287,302.7,11.15625052,17.5,687,3390.041667,7.860570785538664,12.4,1,0,0,0,0,0,1,0,0,0,0
1,0.1183,149.11,9.46962297,9.17,702,4690.0,7.949091499830517,36.8,2,0,1,0,0,0,1,0,0,0,0
1,0.1183,94.44,10.08580911,24.7,702,3420.041667,8.339261982923576,38.7,2,0,0,1,0,0,1,0,0,0,0
1,0.1114,164.02,11.05089001,13.75,722,6030.041667,9.08839870117094,21.7,0,0,0,0,0,0,0,0,0,1,0
1,0.1183,165.67,11.00209984,8.92,707,2501.0,8.986071187374463,34.3,0,0,0,0,0,0,0,0,0,1,0
1,0.1183,99.41,10.4487146,20.94,697,2010.041667,8.635331719433278,30.1,3,0,0,0,1,0,0,0,0,0,0
1,0.1496,320.47,9.574983486,0.08,742,1321.041667,1.791759469228055,0.2,6,0,0,0,0,0,1,0,0,0,0
1,0.1496,443.46,11.17369743,9.37,672,2940.0,7.04141166379481,11.8,0,0,0,0,0,0,1,0,0,0,0
